16:23:51 mem_avail=12860M swap_used=875M disk_free=35G containers=4 docker_ps_ms=51 docker_rc=0
16:24:11 mem_avail=12608M swap_used=875M disk_free=35G containers=4 docker_ps_ms=70 docker_rc=0
16:24:31 mem_avail=12519M swap_used=875M disk_free=34G containers=4 docker_ps_ms=112 docker_rc=0
16:24:51 mem_avail=12520M swap_used=875M disk_free=34G containers=4 docker_ps_ms=45 docker_rc=0
16:25:11 mem_avail=12800M swap_used=875M disk_free=34G containers=4 docker_ps_ms=101 docker_rc=0
16:25:32 mem_avail=11881M swap_used=875M disk_free=33G containers=4 docker_ps_ms=101 docker_rc=0
16:25:52 mem_avail=12843M swap_used=875M disk_free=33G containers=4 docker_ps_ms=49 docker_rc=0
16:26:12 mem_avail=12900M swap_used=875M disk_free=33G containers=4 docker_ps_ms=45 docker_rc=0
16:26:32 mem_avail=12680M swap_used=875M disk_free=33G containers=4 docker_ps_ms=78 docker_rc=0
16:26:52 mem_avail=12594M swap_used=875M disk_free=33G containers=4 docker_ps_ms=49 docker_rc=0
16:27:12 mem_avail=12107M swap_used=875M disk_free=32G containers=4 docker_ps_ms=78 docker_rc=0
16:27:32 mem_avail=12511M swap_used=875M disk_free=33G containers=4 docker_ps_ms=50 docker_rc=0
16:27:53 mem_avail=12682M swap_used=875M disk_free=33G containers=4 docker_ps_ms=67 docker_rc=0
16:28:13 mem_avail=12705M swap_used=875M disk_free=32G containers=4 docker_ps_ms=48 docker_rc=0
16:28:33 mem_avail=12935M swap_used=875M disk_free=32G containers=4 docker_ps_ms=54 docker_rc=0
16:28:53 mem_avail=12756M swap_used=875M disk_free=33G containers=4 docker_ps_ms=58 docker_rc=0
16:29:13 mem_avail=13031M swap_used=875M disk_free=33G containers=4 docker_ps_ms=45 docker_rc=0
16:29:33 mem_avail=13030M swap_used=875M disk_free=34G containers=4 docker_ps_ms=95 docker_rc=0
16:29:54 mem_avail=13047M swap_used=875M disk_free=34G containers=4 docker_ps_ms=73 docker_rc=0
16:30:14 mem_avail=12791M swap_used=875M disk_free=35G containers=4 docker_ps_ms=50 docker_rc=0
16:30:34 mem_avail=12827M swap_used=875M disk_free=35G containers=3 docker_ps_ms=87 docker_rc=0
16:30:54 mem_avail=12822M swap_used=875M disk_free=35G containers=4 docker_ps_ms=51 docker_rc=0
16:31:14 mem_avail=12800M swap_used=875M disk_free=35G containers=4 docker_ps_ms=57 docker_rc=0
16:31:34 mem_avail=12637M swap_used=875M disk_free=35G containers=4 docker_ps_ms=49 docker_rc=0
16:31:54 mem_avail=12632M swap_used=875M disk_free=34G containers=4 docker_ps_ms=62 docker_rc=0
16:32:15 mem_avail=12666M swap_used=875M disk_free=34G containers=4 docker_ps_ms=96 docker_rc=0
16:32:35 mem_avail=12543M swap_used=875M disk_free=34G containers=4 docker_ps_ms=83 docker_rc=0
16:32:55 mem_avail=12353M swap_used=875M disk_free=34G containers=4 docker_ps_ms=114 docker_rc=0
16:33:15 mem_avail=11367M swap_used=875M disk_free=34G containers=4 docker_ps_ms=94 docker_rc=0
16:33:36 mem_avail=10132M swap_used=875M disk_free=33G containers=4 docker_ps_ms=89 docker_rc=0
16:33:56 mem_avail=9288M swap_used=875M disk_free=33G containers=4 docker_ps_ms=84 docker_rc=0
16:34:16 mem_avail=11548M swap_used=875M disk_free=33G containers=4 docker_ps_ms=108 docker_rc=0
16:34:36 mem_avail=12168M swap_used=875M disk_free=32G containers=4 docker_ps_ms=51 docker_rc=0
16:34:56 mem_avail=12004M swap_used=875M disk_free=32G containers=4 docker_ps_ms=56 docker_rc=0
16:35:16 mem_avail=12049M swap_used=875M disk_free=32G containers=4 docker_ps_ms=80 docker_rc=0
16:35:36 mem_avail=12196M swap_used=875M disk_free=32G containers=4 docker_ps_ms=48 docker_rc=0
16:35:57 mem_avail=12125M swap_used=875M disk_free=32G containers=4 docker_ps_ms=56 docker_rc=0
16:36:17 mem_avail=12999M swap_used=875M disk_free=32G containers=4 docker_ps_ms=62 docker_rc=0
16:36:37 mem_avail=12833M swap_used=875M disk_free=33G containers=4 docker_ps_ms=65 docker_rc=0
16:36:58 mem_avail=12075M swap_used=875M disk_free=33G containers=4 docker_ps_ms=59 docker_rc=0
16:37:18 mem_avail=12138M swap_used=875M disk_free=33G containers=3 docker_ps_ms=52 docker_rc=0
16:37:38 mem_avail=13075M swap_used=875M disk_free=33G containers=2 docker_ps_ms=39 docker_rc=0
16:37:58 mem_avail=13205M swap_used=875M disk_free=34G containers=2 docker_ps_ms=37 docker_rc=0
16:38:19 mem_avail=12670M swap_used=875M disk_free=35G containers=4 docker_ps_ms=50 docker_rc=0
16:38:39 mem_avail=12669M swap_used=875M disk_free=35G containers=4 docker_ps_ms=69 docker_rc=0
16:38:59 mem_avail=12435M swap_used=875M disk_free=35G containers=4 docker_ps_ms=57 docker_rc=0
16:39:19 mem_avail=12717M swap_used=875M disk_free=34G containers=4 docker_ps_ms=48 docker_rc=0
16:39:39 mem_avail=12600M swap_used=875M disk_free=33G containers=4 docker_ps_ms=57 docker_rc=0
16:39:59 mem_avail=12591M swap_used=875M disk_free=33G containers=4 docker_ps_ms=55 docker_rc=0
16:40:19 mem_avail=12386M swap_used=875M disk_free=32G containers=4 docker_ps_ms=69 docker_rc=0
16:40:40 mem_avail=12323M swap_used=875M disk_free=32G containers=4 docker_ps_ms=48 docker_rc=0
16:41:00 mem_avail=12593M swap_used=875M disk_free=32G containers=4 docker_ps_ms=56 docker_rc=0
16:41:20 mem_avail=12701M swap_used=875M disk_free=32G containers=4 docker_ps_ms=83 docker_rc=0
16:41:40 mem_avail=12572M swap_used=875M disk_free=31G containers=4 docker_ps_ms=59 docker_rc=0
16:42:01 mem_avail=12310M swap_used=875M disk_free=31G containers=4 docker_ps_ms=93 docker_rc=0
16:42:21 mem_avail=11409M swap_used=875M disk_free=31G containers=4 docker_ps_ms=69 docker_rc=0
16:42:41 mem_avail=10608M swap_used=875M disk_free=31G containers=4 docker_ps_ms=82 docker_rc=0
16:43:01 mem_avail=10562M swap_used=875M disk_free=31G containers=4 docker_ps_ms=82 docker_rc=0
16:43:21 mem_avail=12201M swap_used=875M disk_free=31G containers=4 docker_ps_ms=139 docker_rc=0
16:43:41 mem_avail=12773M swap_used=875M disk_free=31G containers=4 docker_ps_ms=51 docker_rc=0
16:44:02 mem_avail=12812M swap_used=875M disk_free=31G containers=4 docker_ps_ms=48 docker_rc=0
16:44:22 mem_avail=12889M swap_used=875M disk_free=33G containers=3 docker_ps_ms=106 docker_rc=0
16:44:42 mem_avail=12559M swap_used=875M disk_free=34G containers=4 docker_ps_ms=78 docker_rc=0
16:45:02 mem_avail=12617M swap_used=875M disk_free=34G containers=4 docker_ps_ms=63 docker_rc=0
16:45:22 mem_avail=12558M swap_used=875M disk_free=34G containers=4 docker_ps_ms=49 docker_rc=0
16:45:42 mem_avail=13454M swap_used=875M disk_free=35G containers=3 docker_ps_ms=53 docker_rc=0
16:46:02 mem_avail=12704M swap_used=875M disk_free=35G containers=4 docker_ps_ms=58 docker_rc=0
16:46:23 mem_avail=12762M swap_used=875M disk_free=35G containers=4 docker_ps_ms=57 docker_rc=0
16:46:43 mem_avail=12732M swap_used=875M disk_free=35G containers=4 docker_ps_ms=79 docker_rc=0
16:47:03 mem_avail=12632M swap_used=875M disk_free=35G containers=4 docker_ps_ms=45 docker_rc=0
16:47:23 mem_avail=12615M swap_used=875M disk_free=35G containers=4 docker_ps_ms=49 docker_rc=0
16:47:43 mem_avail=12681M swap_used=875M disk_free=34G containers=4 docker_ps_ms=51 docker_rc=0
16:48:03 mem_avail=12780M swap_used=875M disk_free=34G containers=4 docker_ps_ms=67 docker_rc=0
16:48:23 mem_avail=12909M swap_used=875M disk_free=34G containers=4 docker_ps_ms=99 docker_rc=0
16:48:44 mem_avail=13145M swap_used=875M disk_free=35G containers=3 docker_ps_ms=91 docker_rc=0
16:49:04 mem_avail=12844M swap_used=875M disk_free=35G containers=4 docker_ps_ms=84 docker_rc=0
16:49:24 mem_avail=12786M swap_used=875M disk_free=35G containers=4 docker_ps_ms=60 docker_rc=0
16:49:44 mem_avail=12142M swap_used=875M disk_free=35G containers=4 docker_ps_ms=99 docker_rc=0
16:50:04 mem_avail=9946M swap_used=875M disk_free=35G containers=4 docker_ps_ms=87 docker_rc=0
16:50:24 mem_avail=8931M swap_used=875M disk_free=35G containers=4 docker_ps_ms=67 docker_rc=0
16:50:45 mem_avail=8926M swap_used=875M disk_free=34G containers=4 docker_ps_ms=84 docker_rc=0
16:51:05 mem_avail=11044M swap_used=875M disk_free=34G containers=4 docker_ps_ms=53 docker_rc=0
16:51:25 mem_avail=10829M swap_used=875M disk_free=34G containers=4 docker_ps_ms=54 docker_rc=0
